overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
4,10.0,True,"08 21, 2008",A1GKR5QUCDUPWP,B001BZL8WM,{'Format:': ' MP3 Music'},Priscilla Stilwell,"As with many of the reviewers, I got this as a ""freebie"" from Amazon (thank you, Amazon, for introducing me to a lot of new music!).  The guitar and rock beat are very typical. The vocals are good, but not exceptional. I think it's the lyrics that make this song a piece of art. It's a story that is open enough that the listener can draw their own conclusion as to the real meaning and ending to the story. It's edgy and takes a chance. Not bad, but I don't know that I would pay for a closer listen to a whole album.",Not easy to digest in one mouthful,1219276800,
4,,True,"09 26, 2014",A1LIO1CETT3TRB,B00BEFKCYE,{'Format:': ' MP3 Music'},Concerned customer,Great Item. No complaints.,Four Stars,1411689600,
4,,False,"09 22, 2007",A13IKSGDYNBNQS,B001GH1ZQE,,S J Buck,"Amy Winehouse appeared at the Brecon Jazz festival a few years ago and sadly although I was there that year, I missed the chance to see her live. With this new album she moves the goalposts from Jazz to Soul and what a triumph it is.

If you like Motown or 60's soul with an occasional hint of doo-wop you are going to love this. Brassy (literally - Sax, Trumpet etc) sometimes funky, with Amy's expressive vocals singing her own earthy lyrics this is a classic album and undoubtably the best I have heard this year, regardless of style. The single 'Rehab' and 'Me & Mr Jones' are the stand-out tracks for me.

As previous reviewers have noted it is short (35 mins) so I have docked it a star, but there is no filler on this album and I recommend it strongly.",Marvellous,1190419200,
4,,True,"01 19, 2017",A3AK401WM184RU,B0055DNJJ6,{'Format:': ' MP3 Music'},A. Morin,I love Pitbull's music but I don't like Chris Brown's reputation and it colored my opinion.,Chris Brown - not so much,1484784000,
4,,False,"12 3, 2012",AQ81L25HHHB18,B000WLNUN6,,S.W.,"As odd as it may be, out of the hundreds of CDs in my collection, few of them are Christmas CDs, and of the Christmas CDs I do have, there aren't many of them that I listen to very often, even during the holidays. This one is one of the exceptions. One of the reasons that I like this album so much is because of its overall ""laid-back"" feel. I like that it isn't wild or very rocking. Listening to it has a very soothing effect for me (usually, anyway). Burl, with his warm, friendly voice, doesn't come across as a ""celebrity"" but as more of a ""grandfatherly"" figure. The instrumentation on the album is very lovely as are the choral back-up vocals. Of course, the title track and ""Rudolph"" are probably the most-known tracks on the album, but the others are good, too. The album has one of the best versions of ""Little Drummer Boy"" that I've heard! ""I Heard The Bells On Christmas Day"" closes the album perfectly. Right now, it would be hard for me to name my favorite song(s) from the album, but put a gun to my head and make me pick my one favorite song, and it would probably be ""Christmas Can't Be Far Away."" The only thing I really dislike about this album is how short it is (under 30 minutes). It would have been nice if it had included some bonus stuff, or had been paired with Burl Ives' Christmas Album (which contains completely different material). But still, this is a wonderful album!",wonderful album!,1354492800,
4,,True,"02 24, 2014",AVKHYC2D7MD56,B0011Z95Q8,{'Format:': ' MP3 Music'},K.L. CocKayne,"This is one of my favorite songs by Led Zeppelin, it's mostly instrumental and it brings out just how great they truly are. If you like the 70's you will love this song. The background music is excellent and it's just a great song to listen to, especiall to chill out to. I hope you will find this song as enjoyable as I did.

Kris L. CocKayne",Led Zepplin Need I Say More,1393200000,
4,,True,"07 11, 2014",A3VWZMMIKPY2XU,B00137QS28,{'Format:': ' MP3 Music'},dakmar,"Great album, would highly recommend to fans",Four Stars,1405036800,
4,,True,"05 6, 2016",A2LU4A33GW0ZXK,B000V619SK,{'Format:': ' MP3 Music'},ASHTON,ok,Four Stars,1462492800,
4,,True,"08 28, 2015",A1CKRR0KEFAV9P,B000WGWVF4,{'Format:': ' MP3 Music'},Max McLemore,Good music,Good music,1440720000,
4,,True,"07 3, 2017",ANVGC2RBMKO6I,B015D2YOOC,{'Format:': ' MP3 Music'},Jenny L. Walker,good music,Four Stars,1499040000,
4,,True,"06 22, 2016",A3LD9MWYUZ3B8L,B00NJMNLRK,{'Format:': ' MP3 Music'},stefan poole,Great country song,Four Stars,1466553600,
4,,True,"04 4, 2016",AS0E6PGMNN680,B0101H5038,{'Format:': ' Audio CD'},M. A. Simmons,Cool CD,Four Stars,1459728000,
4,,True,"10 15, 2017",A2U01PVAH58YBD,B001BZDIDY,{'Format:': ' MP3 Music'},Howard Moore,I've always liked it.,Good Song,1508025600,
4,7.0,False,"07 31, 2012",A24N1BAS3CU27H,B008MN9DFA,{'Format:': ' Audio CD'},Nse Ette,"""Sparkle"" is the last movie Whitney Houston appeared in. The movie is a remake and is set in the sixties, something the soundtrack pays homage to.

Opening are a trio of highlights; the horn-peppered funky ditty by Cee Lo Green with vocals channeling Al Green singing the lines ""When the morning comes and I'm not there, Darlin', please understand that I'm a man!', ""Yes I Do"" by Carmen Ejogo, a bouncy Motown-style number, and Goapele's ""Running"" which is set thumping beats with hues of Martha Reeves and the Vandellas. A winning opening salvo.

Next come songs which featured in the 1976 movie; the ballad ""Hooked On Your Love"" features Carmen Ejogo, Tika Sumpter, and Jordin Sparks and is velvet smooth soul. They also perform the upbeat clap-sprinkled ""Jump"" and the sensual ""Something He Can Feel"" (the latter which can't hold a candle to the Aretha or En Vogue versions but is still smooth and nice in its restrained way).  Whitney performs ""His Eye Is On The Sparrow"" (not in the 1976 movie) to cascading piano/organ accompaniment initially, with a choir coming in towards the end - understated yet regal. ""Look Into Your Heart"" is a piano ballad by Sparks, who also sings the R. Kelly-penned Gospel-style ""One Wish"" (featuring Sparks' most theatrical vocals) and ""Love Will"", the latter with a spoken intro. Closing is the upbeat ""Celebrate, also penned by Mr Kelly, with stomping beats and a neo disco sound.

The 11 tracks clock in at just under 37 minutes. A polished and nice soundtrack, but it still somewhat leaves you wanting more.",Sparks fly in Sparkle...,1343692800,
4,,True,"07 26, 2016",A3TABK9RBNMVHG,B000VZWPPM,{'Format:': ' MP3 Music'},LA,Good,Good,1469491200,
4,,True,"12 31, 2012",A255DFIUTVMC60,B000W05BMU,{'Format:': ' MP3 Music'},Cmarie,I missed downloading or buying this recording. Glad to have Amazon to catch what I missed. Thanks for the second chance Amazon.,Oldie but Goodie,1356912000,
4,,True,"02 26, 2016",A2BXSFCWM1IX40,B00O46VM8K,{'Format:': ' MP3 Music'},carol harper,Loved it,Four Stars,1456444800,
4,,True,"11 29, 2014",A2TY1IY63GFOK7,B00HRN13DQ,{'Format:': ' MP3 Music'},LAN,Good.,Four Stars,1417219200,
4,,True,"12 26, 2014",A1P3Z7Z4NTZGQR,B00C6MPTT2,{'Format:': ' MP3 Music'},Honey of Honey&#039;s Life,Hubby LOVES bluegrass.  I find it sheer torture.  He enjoyed the full volume but didn't give details.,He liked it.,1419552000,
4,,False,"01 29, 2016",A92F571Y9MTW6,B00NO2TTQ2,{'Format:': ' Vinyl'},Perverted Alchemist,"Although she's long been known as the Queen Of Hip Hop Soul, Mary J. Blige hasn't been afraid to step out of her comfort zone. After the release of 1994's ""My Life"", she went on a musical journey that showed her maturing and evolving. Her first album without the auspices of mentor Sean ""Puffy"" Combs - 1997's ""Share My World"" saw Blige break through with newcomer Rodney Jerkins while working with R&B legends Jimmy Jam  & Terry Lewis, George Benson and James Mtume. 1999's ""Mary"" was largely devoid of any hip hop influences, but ironically became one of her best albums. 2001 saw the release of the aptly titled ""No More Drama"", where Blige wanted to leave behind the music of her past and transition to a happier vibe - much to the chagrin of her fans. She reunited with Combs on the noticeably upbeat ""Love & Life"", while adopting a more mature outlook for 2005's ""The Breakthrough"" and 2007's ""Growing Pains"". After two more recordings for Interscope, Blige decided she wanted a change of labels - as well as a change of scenery. Those changes brought about her 2014 album ""The London Sessions"".

Her first album for historic label Capitol Records, Blige decided to collaborate with mostly British producers, songwriters and singers - most of whom were big fans of hers. The only American musician involved in the project is Blige's longtime collaborator Rodney Jerkins. On the album, she works with British producers such as Disclosure, Sam Romans, Fraser T. Smith, Jimmy Napes and Steve Fitzmaurice. Blige also gets songwriting help from UK singers - and Capitol labelmates - Sam Smith and Emeli Sande. Blige starts off the recording with the track ""Therapy"", where she tries to deal with her difficult emotions. On the track ""Doubt"", Blige tries to remain positive in the face of negative criticism and tries to help a significant other's self esteem on ""Not Loving You"". She expresses her feelings on the lovelorn ballad ""When You're Gone"", which leads into the first single, the trip hop influenced first single ""Right Now"". She sings of dealing with relationship up and downs on ""Long Hard Look"", while exploring the topic of heartbreak and domestic violence on the single ""Whole Damn Year"". She collaborates with Disclosure again on the track ""Follow"" and ends the album with ""Worth My Time"". ""The London Sessions"" is a good recording from Mary J. Blige. Although it's deeply rooted in the the subject of heartbreak, she makes an effort to expand her sound beyond her usual hip hop soul fare. To that end, she's made a listenable effort without alienating her fanbase.","Mary J. Blige takes her sound overseas for ""The London Sessions"".",1454025600,
4,,False,"09 21, 2005",A37ZKZP74PYAVY,B001416OXG,,Hiloani Kialeta,"It's kind of funny how in many respects this is so much like Destiny's Child's album ""Destiny Fulfilled"". Why you ask? Because it seems like for much of the album he just bangs away at his piano. The songs sound quite alike and at times he seems too sorry for himself, this isn't saying the album is bad. Hopefully on his next album he will learn from some of the mistakes he made on this album. Some parts of the album are perfect, it's just not all of it is. Some of the lyrics seem a bit out of proportion for this album and don't seem to fit. Like the lyrics on ""Belief"" are a bit sexually driven and are quite stupid and lame. The whole album doesn't have a very sexually driven attitude at all, anyway that song is the only one that appears a bit out of the ordinary. ""Chariot"" has a very mature and overall wholesome feel to it. DeGraw seems to have real talent, writing all the songs himself in all, yet the comparisons I can make to Destiny's Child is unforgivable. Some of the songs are really amazing though, such songs as ""Follow Through"" and ""Chariot"".

So, I do recommend this album as you may find it different to how I found it. But this is my opinion and you know what I think I'll stick to that for the time being!","Great, But Too Much Of The Same.",1127260800,
4,,True,"01 10, 2017",AHNMNYO3U7MFM,B0012QLP5K,{'Format:': ' MP3 Music'},Frederick D. Sibley,What can ya say its Jim Morrison.,Four Stars,1484006400,
4,,True,"01 7, 2015",ALR8EFOWMIYWD,B0022XMRYK,{'Format:': ' MP3 Music'},bp,Good song. Wish there was more of God in it instead of a letter to someone.,Good song,1420588800,
4,,True,"11 30, 2013",A30F9A8040AJJ1,B00D5YSOX8,{'Format:': ' MP3 Music'},Rosey1918,"In my humble opinion NO ONE in Chh storytells like J'son ! Hecan paint a picture so vivid in laying his heart bare, theres no mistaking his minstry. i didn't feel the continuity in this project like i did in growing pains, but otherwise still a good album. Great ministry.","Not growing pains great, but i can ""feel it"" Braille",1385769600,
4,,True,"09 13, 2014",A3L7OCUXDGY9QY,B007QNRC3W,{'Format:': ' MP3 Music'},D. Smith,added to my worship list to hear,Four Stars,1410566400,
4,,True,"06 26, 2014",A11PJCJCFNC3TP,B003S7U6S8,,Jerry,She the sound a lot people really like smooth tune kinda the lay back sound most will like and can't wait tell the next tunes come out.,A Great tune for all,1403740800,
4,,True,"10 28, 2014",AM7U9MNYQ8LD4,B000TDYO3C,{'Format:': ' MP3 Music'},Amazon Customer,great song,Four Stars,1414454400,
4,,False,"12 18, 2007",A17814AD8EWTN4,B001232NP4,,-------------,"See with Jaheim, ive noticed the man can not make bad music. Every album he has put out has been at least good, and excellent at his best. And that continues with Makings of A Man. I think Ja made a good choice in switching record labels and going to Atlantic, because at Warner he wasn't getting any promotion. This was the first time i had to go to 2 different stores to find the damn album, because they were sold out at the first store. Jaheim is a breath of fresh air in the state of R&B right now. Because most of the R&B being put out right now revolves around Sex, partying, and drugs. And some of that is ok in small doses but to make a whole album around that gets old real fast. But Ja knows how to balance his albums between Love & Sex. He doesnt over do it on this album, along with any of his other albums. But the biggest thing that i think helped him in the move to Atlantic, was that it introduced him to some new and better producers. This is the first time a Ja album has actually had a more contempary feel to it. Like the stellar Babyface written ""Just Don't Get It"", this is totally different than the Ja we are used to. This song totally sounds like it could be on the radio. Excellent track. Like on the R. Kelly produced ""Hush"" where Ja reminices about how he had an affair with his best friends girl. This album is alot different sounding than his previous albums, but its a good thing. While ""Never"" could possibly be played at weddings, he can still do songs that the thugs can feel to like ""Life of a Thug"". And the other thing that i really like about this album (This might sound weird), is that he released it in December. Which in my opinion is the perfect time for him to release an album because in winter, i always find myself listening to his albums. I don't know what it is but during the winter his music just does it for me when i am driving around. Not that during the summer or whatever i don't like him, but during the winter i always make sure to have at least one of his albums in the car with me at all times. I think it could be his just smooth but jagged vocals that just warms the air during the winter that makes his music so attractive during the winter season. And we all know Ja can blow, unless you are new to Ja, now is the perfect time to introduce yourself. And this album will be in heavy rotation for quite some time because it is just as good as his previous albums, if not better. Another hit for Jaheim... as usual!

Grade:
B+",Jaheim- Makings Of A Man,1197936000,
4,,True,"03 31, 2018",AVKHYC2D7MD56,B000W1T2TW,{'Format:': ' MP3 Music'},K.L. CocKayne,"An Early 80's Rush hit that came out in 81, I believe. It isn't one of their top songs; but it does deliver.",Conformity In The Style Of RUSH.,1522454400,
4,,False,"05 13, 2016",A14VZPINY2ULRS,B01CEZ5706,{'Format:': ' Audio CD'},heather patrick,"okay I loved the title Album! a lot! sung it all the time and danced to it.... this is a totally different Album. it's good, don't get me wrong. her voice is kick ass, and the beats are good, but it's not as good as the first album. there are a few songs, I do have stuck in my head already, but the album as a whole... I don't know.",not as good...,1463097600,
4,2.0,False,"04 16, 2014",ASVNSWIXBV72Q,B001B8PAC8,{'Format:': ' Audio CD'},A. Stutheit,"Despite having a completely new line-up than the one that recorded the first part of the ""Keeper Of The Seven Keys"" series eighteen years ago, ""Keeper Of The Seven Keys: The Legacy"" marks something of a return to form for German power metal primitives/pioneers Helloween. Bursting at the seems with all of the good stuff that is regularly found in PM -- i.e. strong hooks, crunchy guitar licks, wailing solos, Bruce Dickinson-inspired singing, etc. -- this 2005 effort breaks absolutely no new ground for the band or genre. But it is still a really darn good and impossible to dislike one, nonetheless.

So now that we have established how excellent ""The Legacy"" is, it should also be noted how epic it is. It is a sprawling, seventy-seven minute-long affair spread out over the course of thirteen tracks and two discs. And while Helloween's Iron Maiden and Judas Priest influences might be as strong as ever, here, the band still manages to somehow possess their own unique sound. It is much more ambitious and progressive than anything that either of those two bands had successfully attempted to date (prior to the year 2005).

After a lengthy, drawn-out, and really ominous intro, opener ""The King For A Thousand Years"" kicks up a thrashy groove with speedy double bass thudding, soaring melodic vocals, crunchy speed metal riffing, and galloping beats. From there, things do proceed to get a little mellow, as the song adopts a nice, twin-guitar harmony section, flashy soloing, and pretty acoustic bridge; but this fourteen minute-long epic finally picks back up again to galloping speed metal territory (iced with Maiden-inspired singing and aggressive tempo'ing). The next track, ""The Invisible Man,"" begins with an excellent, and highly technical slapped bass solo that flows into highly energetic and crunchy proto-thrash riffing, twiddly guitar soloing, and steady, humming bass lines. The guitar solo work is very lengthy, sustained, epic, and air-guitar-able in this song, but it also features some memorably falsetto vocal hooks, and prog-ish synth soloing.

Next comes ""Born On Judgment Day,"" which kicks off with another tricky bass intro before settling into a propulsive, Motorhead-esque double-bass-aided speed metal groove. This highly technical and complex mini-epic finds everybody getting in on the action, as it also boasts a nimble, skillful mid-song drum solo, followed by a bass solo, and more delicious, shred-happy guitar solo work. ""Pleasure Drone,"" then, is another equally-as-large standout, as it is a bass-heavy song with prominent, muscularly grumbling bass lines flowing throughout. It, however, is also highlighted by solid guitar leads, and great, epically high-flying solo flights. The remaining two songs on the first disc are two other considerably large standouts, as ""Mrs. God"" boasts huge, infectiously catchy choruses, and technical, mid-song bass soloing, while ""Silent Rain"" is a piece of pure, straight-up Eighties thrash metal, through and through. It is backed by ripping, wah-tinged soloing, forceful double bass heft, and crunching, rigid, chainsaw-fast guitar picking

The second disc is a little inconsistent, but certainly not without some charm. It opens with the very catchy and groove-happy ""Occasion Avenue."" This song can claim to have substantial merit, as it does feature choral-esque chanting vocals, propulsive thrash beats, grumbling bass lines, crunching guitar licks, and soaring guitar harmonies -- and although plenty of soulful, falsetto vocal hooks find their way into the mix, here, too -- but on the whole, it is just a so-so song. Clocking in at over eleven minutes in length, it does get a little boring and unnecessarily repetitive. And ""Light The Universe"" is also the source of some drag, as it is a slow, and even kind of plodding, piano-aided power ballad. (Although it does score a few merit points for featuring guest female vocals from Blackmore Night's Candice Night.)

Fear not, though, because the memorably muscular ""Do You Know What You're Fighting 4?"" kicks the energy level up way high again, as it is a chunky number with clearly Megadeth-ian riffing, and rhythmic, galloping beats. Also included here are an excellent, dazzling, wailing, trade-off solo section, and an empowering, and nearly anthemic chorus. And ""Come Alive"" is another very thrashy piece, although it is preceded by the seriously-proggy ""Shade In The Shadow,"" a song that, with its infectiously melodic and falsetto vocal hooks, and good, prog-ish soloing, ends up sounding not unlike some Dream Theater tunes. Back on the downside again, ""Get It Up"" is, unfortunately, a mostly unremarkable inclusion. But, it, again, is followed-up by another beaming moment of potential, this one coming in the form of ""My Life For One More Day,"" which is a very propulsive album closer with tasty, crunchy riffing and immediately catchy and memorable sing/chant-along vocals out the yin-yang.

The bottom line is that if you have not already been charmed or coerce into liking Helloween (and if you haven't, what the heck is the matter with you?!), ""Keeper Of The Seven Keys: The Legacy"" is not likely to change your mind. But longtime Helloween fans should feel anything but let down with this latest installment. So make sure there is plenty of room left in your C.D. collection/shelf to add this epically epic prog/power metal opus to it.","A surprisingly epic, if unsurprisingly excellent Helloween effort",1397606400,
4,9.0,True,"04 22, 2016",ARD7SI21SHWUJ,B01C9VPMZU,{'Format:': ' Audio CD'},Aaron V. Mcneese,"Great album. Some people may complaint that this isn't country music. Well guess what, labels like country, hip hop, bass, Americana, etc, those are made for marketing reasons. Do you really need to separate music into specific categories in order to enjoy it? I enjoy music that makes me feel, sometimes it may make me feel good, other times it may make me feel sad, the best times are usually when it makes me wanna shake my booty. If you must categorize maybe think of this, after Sturgill's last album all of the critics, bloggers, writers, and late night talk show hosts claimed that he was the savior of country music (wait wasn't that Jamey Johnson the year before, and now is not Chris Stapelton?). That is a huge weight to carry on ones shoulders. I love that Sturgill came out and did what he wanted to do. I love the horns, I love the guitar (he may be the best guitarist in country music, go watch some Sunday Valley videos, he will blow your mind), I love the story. This album even has a Nintendo 64 Goldeneye reference, I spent more than one night in a smoked filled room with buddies playing that game. Way to go Sturgill, keep on doing what you wanna do. Maybe you won't be countries savior, but instead be music's savior.",Not Afraid to Shake Things Up...What Music is About,1461283200,
4,,True,"10 14, 2016",A2ZZRHEBID6D3C,B0181O9DEK,{'Format:': ' Audio CD'},ZUCKMEISTER,"Like the other TTB studio albums, this is an excellent collection of tunes, each of which sounds better and better with repeated listening.
The Deluxe edition is worth having for the 3 live tracks and the nice David Bowie cover.  The other 4 songs on the bonus disc don't really add much, at least not in my opinion.  But those 3 tracks that were recorded at the Beacon Theatre in NYC...WOW !!  They capture the power and energy that this band exudes on stage.  If the bonus disc had more live tracks I would have given that extra star.  But the cd is very, very good.","Very, very good.",1476403200,
4,,True,"02 15, 2014",A2Y1X56N8NPH8G,B001232BWO,{'Format:': ' MP3 Music'},Heather,This is a fun and rocking single.  Definitely a 1 hit wonder but loads of fun.  A must for any playlist.,Fun rocking tune Southern style,1392422400,
4,,True,"08 11, 2012",A32LR27V9CW2IA,B00492EOAW,{'Format:': ' MP3 Music'},J. Hicks,"Love this song. It makes me happy. It makes me happy that the titular lyric NEEDS to be there. The song is insufficient without it. The F-bomb fully deserves its place throughout what is also a pretty excellent R and B performance.
One star off for the whiny bridge.",Makes me happy,1344643200,
4,,True,"07 17, 2014",A3SQQ40YGSTNKL,B00FY9PCI2,{'Format:': ' MP3 Music'},Tesla34RJ,"Had to get this. Love that scene from 'Sons. That's really what ""Got your back means""",SOA,1405555200,
4,,True,"02 20, 2014",AGXHSZW4RCQPB,B001NB1K18,{'Format:': ' MP3 Music'},Brian Lindsey,"a four star song ! I herd this song on a movie that i can't remember, stole my mind with great joy.that i'm not a hpoeless case",Beautiful day,1392854400,
4,6.0,False,"03 4, 2014",A2P6QCZWW3H1X6,B00GLP4DMO,{'Format:': ' MP3 Music'},Londonnoise,"Such a nice song. Full of warmth, emotion, and beautifully sung. Pity that John Travolta will never find it in a web search :-(",Great Song,1393891200,
4,,True,"12 29, 2013",A1T6Y0DE7WYQY,B00G7IVLLG,{'Format:': ' MP3 Music'},Amazon Customer,"This is a good classical album of violin music. I don't listen to it often, but it adds a distinctive different type of music to me online collection of music.",Good Classical Album,1388275200,
4,,True,"08 28, 2015",A3JR9I7C7VUW6P,B00136J7OA,{'Format:': ' MP3 Music'},DAVID PERRY,OK,Four Stars,1440720000,
4,,True,"12 31, 2012",AVJZNPBQYC4PL,B000TEC52S,{'Format:': ' MP3 Music'},Alice,"I love this song and the video it was introduced with. It was about a young girl not fitting in and then finding her people, her niche.",favorite songs,1356912000,
4,,True,"05 18, 2015",A11P8ZZN2NRL27,B00HFEC192,{'Format:': ' MP3 Music'},Tania A. Ruiz,"I love the beat on this song - there's not a lot to it in terms of lyrics or meaning, but I'm not really listening to all that. Obviously it's a party song, and it's a good one for that.",Party song,1431907200,
4,,True,"10 22, 2014",A3S9QF2R5TCDYY,B0013EZ5QQ,{'Format:': ' MP3 Music'},Steven LaPorta,as expected,Four Stars,1413936000,
4,,True,"04 25, 2018",A18GQX0YEY1J0M,B006Z1XZFK,{'Format:': ' MP3 Music'},Eli,Good,Four Stars,1524614400,
4,,True,"03 15, 2015",ACA6KE21WQCYQ,B002NXO972,{'Format:': ' MP3 Music'},Michael W. Wahl,very good song,very good song,1426377600,
4,,True,"08 12, 2015",A1FRMHI8CS0Z3,B011JVZ34G,{'Format:': ' MP3 Music'},Mark,"I enjoyed the album. Only listened once so far, but it was worth a listen and will be worth a relisten for sure",I enjoyed the album,1439337600,
4,,True,"05 30, 2015",A26M1I39ZANUCE,B001V7K5I8,{'Format:': ' MP3 Music'},Thomas Whanger,Great tune,Four Stars,1432944000,
4,,False,"12 21, 2012",A17R75VICAODNJ,B001237DT0,{'Format:': ' MP3 Music'},Livewire,"Great Christmas music done in the rock opera style.
The Mp3 version seems to be really compressed (congested?).
Am waiting for the CD to get here to compare.
I've heard that some of their past recording mastering isn't the best, we'll see..",Mp3 Freebie version,1356048000,
4,,True,"05 27, 2013",AUMUG4SR9DEF,B00137V04Y,{'Format:': ' MP3 Music'},Jared,The chorus of this song is very fin to dance to and it has a very positive message of showing love to others and by doing so getting them to show love. It's great for a party or for background music for a video on a related topic.,A fun song,1369612800,
4,,False,"12 5, 2010",A6Y5R84GTS368,B00IMN2KSM,{'Format:': ' Audio CD'},PuroShaggy,"As most Dead fans know, the likelihood of any given Grateful Dead studio album sounding good and not disappointing is pretty slim.  For whatever reason, the magic that was created onstage never quite made it to the studio.  ""From the Mars Hotel"", while nowhere nearing deserving of the title great or inspired, is nonetheless a solid and listenable affair.
  The strength of the material paves way for a lot of this album's success.  Songs that would soon become live standards- ""Scarlet Begonias"", ""U.S. Blues"", ""Ship of Fools""- mixed with instant classics that we wished we heard more of live- ""China Doll"", ""Unbroken Chain"", ""Loose Lucy""- mixed with two of the strangest songs the Dead ever recorded- ""Pride of Cucamonga"", ""Money Money""- and the whole becomes this enjoyable, never boring little ride.  Phil Lesh is represented twice, with his ""Unbroken Chain"" pushing the Dead's musical boundaries and forcing them to step up their game, with success.  Jerry dominates the album, providing a timeless ballad in ""China Doll"", some loose funk with ""Loose Lucy"", and a calypso classic in ""Scarlet Begonias"".  Bob is the only one who strikes out, with the horrible but hilariously so, ""Money Money"".
  As with all the recent re-releases, this album also comes with a handful of live and studio outtakes from the same era, and while not as inspired or valuable as other albums' bonus tracks, there are some nice treats here. Live versions of ""Scarlet Begonias"" and ""Let It Rock"" are the obvious highlights, along with live curios ""Money Money"" and ""Wave That Flag"", which is essentially an early version of this album's ""U.S. Blues"".  The remaining three bonus tracks are studio outtakes, providing an interesting look into how the Dead build upon and re-imagine basic tracks.
  The production is clean without being too slick, and at times, the band sounds similar to its stealthier live incarnation.  Again, in no way a great album, but by Dead standards, one of the better studio efforts.",Decent studio work by the Dead,1291507200,
4,2.0,True,"11 11, 2015",A3GND8B73HILR9,B000VRO9IQ,{'Format:': ' MP3 Music'},larry benfield,Although not as well known now Atlantic Star offered quite a few romantic feel good songs during the 80's. Always was probably the most recognized and most played of their music. Many weddings and proms used this song and it soothing sounds and great voice work is a testament to why so many loved this song.,Great Love Song Of The 80's,1447200000,
4,,True,"02 14, 2015",A2MP6K2Q909ICK,B00PXAL2AE,{'Format:': ' MP3 Music'},Frank Grimaldi,Really good album but not as good as I thought it would be.,Four Stars,1423872000,
4,,True,"05 14, 2015",A3S9HEXHM2Q5CH,B000V61HVE,{'Format:': ' MP3 Music'},RJA42,ok,Four Stars,1431561600,
4,,True,"12 3, 2014",AWHT5N4K4HFO8,B004SS09F6,{'Format:': ' MP3 Music'},raudel martinez,Good,Four Stars,1417564800,
4,,True,"10 29, 2012",A1N8KLT7H2BTJ7,B00123JYR4,{'Format:': ' MP3 Music'},Adam A. Wanderer,It's a good classic product that's as advertised.  It would've been five stars if it had a higher bit rate.  Perhaps someday they'll sell higher bit rate items for a little more.,It's as adverstised.,1351468800,
4,,True,"08 19, 2014",A175NJU7HO0WUY,B00KZLNRD6,{'Format:': ' MP3 Music'},Frederick Schiller,Great,Four Stars,1408406400,
4,,False,"06 9, 2012",A10DB0H2NZF11E,B00122Z6UE,{'Format:': ' MP3 Music'},IMHO,"I have so many songs from this album but, never purchased this one.
I'm glad I did.
The music is classic and the the band is great and I don't find myself getting tired of it.
I guess that's quality for ya!",Can't go wrong with the Stone Temple Pilots,1339200000,
4,,True,"12 22, 2013",A2C6YK3IMXY2VO,B00137UWC0,{'Format:': ' MP3 Music'},Mafia Princess aka Felicia.,I really like this song--but sometimes it makes me cry. It reminds me of a very special man in my life who is not a part of it anymore. But if I knew where he was this is what I would say to him..I Miss you E. J.,I Miss You..,1387670400,
4,,True,"01 21, 2016",A3J9YG8IXH56HS,B001NSP4SQ,{'Format:': ' MP3 Music'},K. Walters,Very classic song with great voices.  Of course the use of it in Top Gun was great too.,Classic Song With Great Voices,1453334400,
4,,True,"04 24, 2015",A24AGZ8LUR9WHE,B00O2RCFDC,{'Format:': ' MP3 Music'},Jason McCollin,I like this one!,Four Stars,1429833600,
4,,True,"12 2, 2014",A1V0I4157HKPUX,B00N9MQ0T6,{'Format:': ' MP3 Music'},Joan Weaver,I've purchsed other singles by this group.  Also 2 from this album.  Certain songs just capture your attention.,Four Stars,1417478400,
4,,True,"08 28, 2016",A30P0B4Y9F62OY,B01FTSA9GW,{'Format:': ' MP3 Music'},Shaunna Kay,Great song.  Slow and melodic.  Very relaxing.,Great Movie,1472342400,
4,,True,"09 28, 2015",A3BFJSNCZFPV9Y,B0108UOV9M,{'Format:': ' MP3 Music'},Brandi Pavoni,Greatest CD,Must try,1443398400,
4,,True,"02 14, 2016",A2MV3TN2R6YA0,B0018PZB0U,{'Format:': ' MP3 Music'},Monica Petersen,good song,Four Stars,1455408000,
4,,True,"04 18, 2016",A32YVZCSSAM6PJ,B007ONSO36,{'Format:': ' MP3 Music'},BJJ,I like this song,Four Stars,1460937600,
4,,False,"11 29, 2014",A2EAH0POB0H0WJ,B00O6DQBSM,{'Format:': ' MP3 Music'},JackyBabyT,This 1980 track is an awesome rock staple from one of the best classic rock groups around.,Hells Bells!,1417219200,
4,,True,"01 4, 2014",A23XM3YT3QH1AF,B00DIKQ0Z8,,Curmudgeon at Large,A nice bass line and her soft dreamy voice reminds me of Hope Sandovol. Song starts softly and builds as it goes on.,soft dreamy female vocalist,1388793600,
4,,True,"04 4, 2014",A21WDSGASVEL76,B000SZGWDG,{'Format:': ' MP3 Music'},sansa  fan,"A great song from the 50s. i heard it on an Oldies station, so decided to get it and I'm glad I did.",Great 50s song,1396569600,
4,,False,"11 14, 2013",A29186X2APC7KA,B00137R3O0,{'Format:': ' MP3 Music'},Rod Coxswell,I recently heard this song at one of the chain restaurants and it brought back some grade school memories. Dr Hook had some nice mellow hits.,"Nice tune from the 70""s",1384387200,
